order_id,customer_id,order_date,total_amount,discount_amount,final_amount,channel
1764,918,2024-09-19,797.72,40.85,756.87,In-Store
1765,1939,2024-11-03,878.71,130.42,748.29,Online
1766,769,2024-03-21,300.98,23.19,277.79,Online
1767,365,2024-09-21,499.97,38.86,461.11,Online
1768,445,2023-01-18,18.64,1.0,17.64,In-Store
1769,3532,2024-01-22,1300.13,128.96,1171.17,Online
1770,231,2023-12-11,156.78,21.49,135.29,Online
1771,1361,2023-04-03,799.44,94.77,704.67,Online
1772,3635,2024-09-20,617.53,31.54,585.99,Online
1773,1501,2024-11-17,51.06,2.68,48.38,In-Store
1774,511,2023-04-30,315.5,18.04,297.46,Online
1775,788,2023-09-10,435.95,44.81,391.14,Online
1776,1654,2023-09-21,1021.5,100.4,921.1,Online
1777,556,2023-12-18,146.95,17.51,129.44,In-Store
1778,3252,2024-07-31,547.3,72.95,474.35,In-Store
1779,10,2024-01-08,504.89,31.34,473.55,Online
1780,844,2024-11-21,418.49,61.72,356.77,Online
1781,1332,2023-02-09,524.15,26.25,497.9,Online
1782,1413,2023-09-27,187.2,26.29,160.91,Online
1783,3842,2024-06-08,88.52,10.03,78.49,Online
1784,1184,2024-03-09,719.66,55.53,664.13,Online
1785,2982,2023-08-19,867.32,69.48,797.84,Online
1786,3329,2024-11-25,285.08,31.47,253.61,Online
1787,819,2024-06-01,800.16,55.22,744.94,Online
1788,2532,2023-02-10,96.04,8.46,87.58,Online
1789,3647,2023-07-18,351.09,24.34,326.75,In-Store
1790,361,2024-11-24,509.83,66.54,443.29,In-Store
1791,3090,2024-02-08,621.53,38.5,583.03,Online
1792,1316,2024-05-18,938.85,108.97,829.88,In-Store
1793,3016,2023-11-23,144.2,9.79,134.41,In-Store
1794,1627,2024-10-21,39.6,5.64,33.96,Online
1795,3702,2023-02-17,385.6,48.75,336.85,Online
1796,2457,2024-12-21,120.28,9.3,110.98,In-Store
1797,2966,2024-10-25,1095.4,92.69,1002.71,Online
1798,2559,2024-07-29,142.41,19.27,123.14,In-Store
1799,829,2023-03-06,405.73,38.44,367.29,Online
1800,1693,2024-09-23,275.27,36.2,239.07,Online
1801,890,2023-02-27,869.38,127.85,741.53,Online
1802,2213,2023-08-08,771.46,48.47,722.99,Online
1803,1476,2024-09-11,40.6,2.85,37.75,In-Store
1804,2864,2024-10-08,394.16,33.29,360.87,Online
1805,1345,2023-02-22,1405.71,151.13,1254.58,In-Store
1806,2029,2024-11-18,458.4,25.77,432.63,In-Store
1807,2077,2023-01-16,319.1,46.21,272.89,Online
1808,1122,2023-11-19,737.45,85.13,652.32,Online
1809,143,2023-10-12,565.2,82.64,482.56,Online
1810,735,2023-03-08,228.9,32.64,196.26,Online
1811,797,2024-09-30,608.99,64.08,544.91,Online
1812,3518,2023-05-23,128.39,15.67,112.72,In-Store
1813,1658,2023-10-14,609.55,90.28,519.27,Online
1814,835,2024-02-24,586.43,45.64,540.79,Online
1815,3383,2023-03-04,334.23,44.83,289.4,In-Store
1816,1907,2023-07-18,322.26,39.42,282.84,In-Store
1817,116,2023-11-03,961.14,136.43,824.71,Online
1818,3486,2023-09-21,1213.48,82.3,1131.18,Online
1819,2303,2024-11-18,416.95,44.29,372.66,Online
1820,2342,2024-02-16,62.07,8.24,53.83,Online
1821,3783,2023-06-22,974.51,87.39,887.12,Online
1822,1621,2024-08-25,1232.72,100.49,1132.23,Online
1823,1666,2024-07-15,368.43,48.65,319.78,Online
1824,17,2023-12-04,272.38,18.4,253.98,In-Store
1825,1803,2024-02-20,96.77,13.11,83.66,Online
1826,2045,2024-08-19,835.31,100.33,734.98,In-Store
1827,2981,2024-08-06,771.42,102.13,669.29,Online
1828,71,2024-10-18,168.76,12.66,156.1,Online
1829,3202,2023-11-10,744.69,88.25,656.44,Online
1830,3181,2023-08-21,449.77,48.72,401.05,In-Store
1831,3417,2023-10-26,220.21,21.38,198.83,Online
1832,2775,2024-09-08,158.86,21.87,136.99,Online
1833,169,2024-08-03,261.42,33.11,228.31,In-Store
1834,2709,2024-11-04,499.46,26.46,473.0,Online
1835,3927,2024-07-20,899.35,130.86,768.49,Online
1836,2762,2024-03-02,42.0,6.13,35.87,In-Store
1837,386,2024-07-03,730.1,89.18,640.92,Online
1838,3372,2023-01-17,613.02,66.46,546.56,Online
1839,893,2024-09-03,629.25,67.92,561.33,Online
1840,3320,2024-09-12,857.99,103.23,754.76,Online
1841,2416,2024-12-03,84.79,9.44,75.35,In-Store
1842,1544,2023-02-02,279.72,41.79,237.93,Online
1843,1966,2023-07-04,73.98,9.7,64.28,Online
1844,1993,2024-06-13,1264.37,159.21,1105.16,Online
1845,1124,2023-07-30,331.02,28.75,302.27,Online
1846,2212,2023-08-12,164.15,12.07,152.08,In-Store
1847,478,2023-07-03,818.17,77.4,740.77,Online
1848,11,2024-05-14,176.72,16.19,160.53,Online
1849,2739,2024-07-26,199.58,10.85,188.73,Online
1850,2830,2024-10-10,761.79,69.18,692.61,Online
1851,1165,2023-04-21,443.4,23.72,419.68,Online
1852,790,2023-08-04,617.16,36.83,580.33,Online
1853,2355,2024-04-30,190.82,23.3,167.52,Online
1854,1829,2024-11-17,517.51,31.4,486.11,Online
1855,2512,2024-05-31,513.12,34.22,478.9,Online
1856,2334,2023-07-12,798.54,102.82,695.72,Online
1857,578,2023-02-01,778.61,45.74,732.87,In-Store
1858,3225,2023-06-02,566.93,30.65,536.28,In-Store
1859,301,2023-01-16,991.74,117.19,874.55,Online
1860,3406,2023-11-04,191.03,24.08,166.95,Online
1861,1820,2023-05-12,304.23,15.91,288.32,In-Store
1862,760,2023-06-01,158.97,20.51,138.46,Online
1863,1666,2024-10-07,361.46,21.84,339.62,In-Store
1864,1874,2024-07-08,340.01,21.19,318.82,Online
1865,3480,2023-01-03,850.71,110.28,740.43,Online
1866,1996,2023-03-29,350.42,41.94,308.48,Online
1867,2175,2024-03-24,532.01,73.62,458.39,In-Store
1868,853,2024-07-02,324.37,21.25,303.12,In-Store
1869,858,2024-03-07,550.1,59.36,490.74,In-Store
1870,3473,2023-08-17,830.56,87.48,743.08,In-Store
1871,1080,2024-04-09,607.74,89.94,517.8,In-Store
1872,3056,2023-05-16,47.97,6.79,41.18,In-Store
1873,1820,2023-01-12,654.5,84.39,570.11,In-Store
1874,1360,2023-10-02,424.43,46.62,377.81,Online
1875,3608,2023-01-24,1262.83,110.14,1152.69,Online
1876,3136,2024-09-10,105.54,5.97,99.57,Online
1877,1983,2023-03-30,342.38,47.68,294.7,Online
1878,2762,2023-05-20,89.28,5.7,83.58,In-Store
1879,2329,2023-07-17,798.66,107.91,690.75,In-Store
1880,2393,2023-11-26,458.94,28.53,430.41,In-Store
1881,141,2024-04-02,123.93,14.28,109.65,In-Store
1882,2362,2023-02-21,1109.64,77.48,1032.16,Online
1883,472,2024-05-24,154.41,18.96,135.45,In-Store
1884,324,2023-07-12,655.57,56.55,599.02,In-Store
1885,1985,2023-06-15,272.82,35.87,236.95,Online
1886,1813,2023-03-25,709.45,88.63,620.82,Online
1887,1901,2023-11-05,465.65,61.3,404.35,In-Store
1888,1859,2023-08-04,102.81,15.18,87.63,Online
1889,1052,2023-10-08,901.16,53.09,848.07,In-Store
1890,2451,2024-04-24,591.36,68.56,522.8,Online
1891,3049,2023-09-12,984.38,120.59,863.79,Online
1892,510,2023-05-05,337.06,45.04,292.02,In-Store
1893,3235,2023-10-18,18.54,2.04,16.5,Online
1894,571,2023-07-15,429.05,32.2,396.85,Online
1895,3624,2024-01-26,408.75,49.54,359.21,Online
1896,2883,2023-01-30,71.76,6.7,65.06,Online
1897,2772,2024-09-07,699.72,84.5,615.22,Online
1898,402,2024-07-22,158.34,8.57,149.77,In-Store
1899,1543,2024-12-09,111.18,9.6,101.58,Online
1900,1036,2023-04-07,71.16,4.11,67.05,Online
1901,1444,2023-11-29,975.49,65.47,910.02,In-Store
1902,3622,2024-06-13,526.0,63.84,462.16,Online
1903,1006,2024-09-21,249.93,20.1,229.83,In-Store
1904,478,2023-10-18,288.72,42.46,246.26,In-Store
1905,976,2024-05-25,1011.77,138.88,872.89,Online
1906,1468,2024-06-12,615.85,62.37,553.48,Online
1907,3329,2024-07-04,1111.53,152.78,958.75,Online
1908,2026,2024-07-29,1035.8,103.24,932.56,Online
1909,2156,2023-05-12,1064.18,122.92,941.26,In-Store
1910,2957,2023-07-31,510.84,64.85,445.99,Online
1911,2863,2023-11-01,981.5,93.83,887.67,Online
1912,2821,2024-03-16,1261.0,176.87,1084.13,Online
1913,1776,2024-10-29,1086.93,86.35,1000.58,Online
1914,2674,2024-01-14,94.41,12.16,82.25,In-Store
1915,545,2023-08-13,262.37,28.63,233.74,In-Store
1916,995,2024-10-31,17.87,1.14,16.73,Online
1917,912,2023-04-06,99.38,6.33,93.05,Online
1918,2074,2024-08-24,85.87,7.12,78.75,Online
1919,960,2023-08-23,227.31,25.97,201.34,In-Store
1920,801,2023-12-05,647.31,40.0,607.31,Online
1921,1402,2024-05-29,104.88,12.79,92.09,Online
1922,2074,2023-04-25,416.22,41.55,374.67,Online
1923,3689,2023-01-07,798.83,115.7,683.13,Online
1924,2320,2024-05-08,988.4,94.7,893.7,Online
1925,1041,2024-05-29,315.66,27.96,287.7,In-Store
1926,930,2024-11-13,958.39,125.55,832.84,In-Store
1927,3371,2024-08-12,859.89,52.73,807.16,In-Store
1928,3433,2023-08-25,695.78,95.43,600.35,In-Store
1929,947,2024-04-17,835.5,51.76,783.74,Online
1930,3093,2023-10-13,1097.49,62.6,1034.89,Online
1931,479,2023-11-29,359.13,46.14,312.99,In-Store
1932,2316,2023-01-16,146.88,20.78,126.1,In-Store
1933,451,2023-05-04,547.89,77.12,470.77,Online
1934,2434,2023-05-22,357.51,20.94,336.57,In-Store
1935,3204,2023-11-12,410.06,22.54,387.52,Online
1936,1464,2023-03-31,841.85,56.78,785.07,In-Store
1937,719,2024-05-29,69.39,7.51,61.88,In-Store
1938,1627,2024-05-14,313.8,39.46,274.34,In-Store
1939,168,2023-11-16,351.36,22.43,328.93,Online
1940,855,2024-07-23,255.36,37.93,217.43,Online
1941,515,2024-08-04,1110.6,107.79,1002.81,Online
1942,1260,2023-07-15,915.7,88.3,827.4,In-Store
1943,2620,2024-10-13,88.42,9.73,78.69,Online
1944,900,2024-11-21,63.84,3.43,60.41,Online
1945,1052,2023-09-14,61.03,5.65,55.38,Online
1946,417,2023-11-08,532.74,65.94,466.8,Online
1947,1680,2023-04-16,146.18,14.16,132.02,Online
1948,2024,2023-03-07,864.55,78.66,785.89,Online
1949,3455,2024-09-22,682.07,81.33,600.74,In-Store
1950,831,2023-12-26,488.51,41.23,447.28,Online
1951,749,2023-01-05,355.22,35.05,320.17,Online
1952,308,2023-11-09,68.06,9.38,58.68,In-Store
1953,3993,2023-12-12,468.21,63.87,404.34,In-Store
1954,2259,2024-09-29,900.7,99.7,801.0,Online
1955,1292,2023-08-12,456.81,27.35,429.46,Online
1956,1613,2023-01-14,396.66,37.02,359.64,In-Store
1957,2597,2024-01-24,930.23,53.22,877.01,Online
1958,2364,2023-05-30,238.27,34.99,203.28,Online
1959,1232,2024-05-20,1109.47,157.73,951.74,Online
1960,180,2023-05-28,284.08,22.4,261.68,Online
1961,2074,2023-08-22,200.56,21.23,179.33,In-Store
1962,3088,2023-05-02,42.92,2.56,40.36,Online
1963,26,2023-04-06,166.67,16.7,149.97,In-Store
1964,3310,2023-12-22,731.51,53.38,678.13,Online
1965,3152,2023-08-17,160.42,11.32,149.1,In-Store
1966,3911,2024-08-28,634.18,40.77,593.41,In-Store
1967,3869,2024-10-15,679.82,87.87,591.95,Online
1968,448,2023-04-21,316.12,37.35,278.77,Online
1969,2374,2024-04-05,1142.61,73.1,1069.51,In-Store
1970,3319,2023-06-06,783.36,61.04,722.32,Online
1971,1605,2024-01-13,102.13,14.63,87.5,In-Store
1972,1047,2023-05-16,1167.25,134.32,1032.93,Online
1973,2433,2023-09-18,956.0,66.41,889.59,In-Store
1974,3728,2023-12-12,183.05,14.87,168.18,Online
1975,797,2024-01-03,436.24,30.22,406.02,Online
1976,3957,2024-05-10,271.74,40.59,231.15,Online
1977,3566,2023-05-25,620.05,49.96,570.09,In-Store
1978,3552,2024-09-14,505.2,47.27,457.93,Online
1979,966,2024-09-09,538.59,78.43,460.16,Online
1980,2151,2023-05-06,1242.9,94.52,1148.38,Online
1981,789,2024-02-14,347.02,17.36,329.66,Online
1982,2806,2024-02-25,331.11,30.4,300.71,Online
1983,1627,2023-04-17,552.15,43.55,508.6,In-Store
1984,1917,2023-08-17,187.72,11.39,176.33,Online
1985,1260,2023-05-13,983.62,129.24,854.38,Online
1986,3676,2024-02-13,940.02,116.68,823.34,Online
1987,751,2024-02-05,370.97,23.53,347.44,Online
1988,2240,2024-05-01,223.66,21.16,202.5,Online
1989,357,2024-12-27,207.5,13.2,194.3,Online
1990,397,2023-02-04,512.34,54.47,457.87,Online
1991,1468,2024-01-23,343.44,26.02,317.42,Online
1992,1643,2023-12-08,671.77,85.96,585.81,Online
1993,1178,2023-08-11,267.18,33.22,233.96,Online
1994,232,2024-10-23,493.02,39.94,453.08,Online
1995,3078,2023-05-21,890.25,111.96,778.29,Online
1996,1704,2024-08-31,225.94,27.03,198.91,Online
1997,3724,2023-01-23,265.34,15.43,249.91,In-Store
1998,1259,2023-01-16,304.28,37.6,266.68,Online
1999,2506,2023-02-14,161.58,24.14,137.44,In-Store
2000,530,2023-04-28,542.76,78.48,464.28,In-Store
2001,3456,2023-03-09,306.19,33.08,273.11,In-Store
2002,846,2024-07-10,707.2,84.04,623.16,Online
2003,2370,2023-02-14,688.94,43.9,645.04,In-Store
2004,1390,2023-11-30,57.13,7.17,49.96,In-Store
2005,3139,2024-09-04,953.02,127.38,825.64,In-Store
2006,3080,2023-04-02,353.2,45.18,308.02,Online
2007,2126,2024-01-01,489.44,29.48,459.96,Online
2008,3185,2024-08-31,383.02,24.58,358.44,Online
2009,1495,2024-10-17,395.79,46.54,349.25,Online
2010,676,2023-10-13,175.9,16.59,159.31,Online
2011,215,2024-10-06,577.22,53.52,523.7,Online
2012,914,2023-07-12,997.61,130.96,866.65,Online
2013,1869,2023-03-27,583.09,58.4,524.69,Online
2014,654,2024-06-17,113.74,13.61,100.13,Online
2015,2907,2023-11-27,381.82,51.66,330.16,Online
2016,1304,2024-09-18,334.44,45.71,288.73,In-Store
2017,2457,2024-03-20,815.01,54.53,760.48,Online
2018,815,2023-06-01,349.6,18.21,331.39,In-Store
2019,1533,2023-07-10,318.76,40.4,278.36,Online
2020,882,2024-05-23,327.53,39.44,288.09,Online
2021,3822,2024-06-14,1182.99,99.78,1083.21,In-Store
2022,27,2024-05-12,634.22,79.08,555.14,In-Store
2023,2937,2023-02-09,162.37,22.01,140.36,In-Store
2024,3114,2023-08-07,432.41,54.45,377.96,Online
2025,1181,2023-12-07,268.82,32.45,236.37,In-Store
2026,471,2023-04-19,196.03,11.3,184.73,Online
2027,3021,2024-05-19,271.82,29.7,242.12,Online
2028,2599,2024-05-26,593.02,79.66,513.36,Online
2029,1016,2024-10-02,455.07,45.11,409.96,Online
2030,1593,2023-05-27,251.58,12.71,238.87,Online
2031,2481,2023-09-28,1172.37,162.28,1010.09,Online
2032,164,2023-07-04,137.93,15.52,122.41,Online
2033,2697,2024-02-16,222.4,24.32,198.08,Online
2034,433,2024-08-22,34.02,4.06,29.96,Online
2035,2669,2024-07-10,471.57,25.97,445.6,In-Store
2036,3995,2024-11-12,33.4,4.43,28.97,Online
2037,599,2023-04-07,511.0,34.77,476.23,In-Store
2038,2586,2023-07-03,338.19,27.09,311.1,In-Store
2039,3984,2024-06-16,456.26,28.81,427.45,Online
2040,1573,2024-10-25,1542.78,173.38,1369.4,Online
2041,2260,2024-10-18,753.83,97.53,656.3,In-Store
2042,1980,2023-03-17,870.21,79.22,790.99,Online
2043,3169,2024-05-06,125.73,9.79,115.94,Online
2044,1683,2023-08-10,886.65,66.68,819.97,Online
2045,3768,2023-09-16,611.78,35.83,575.95,Online
2046,884,2024-12-14,1279.2,65.16,1214.04,Online
2047,1047,2024-12-18,170.35,22.08,148.27,In-Store
2048,2804,2024-07-15,497.57,66.22,431.35,Online
2049,523,2024-08-12,1173.67,126.05,1047.62,In-Store
2050,1750,2023-05-01,284.61,38.13,246.48,Online
2051,3926,2024-03-30,633.46,48.74,584.72,Online
2052,3059,2023-12-19,893.16,62.99,830.17,In-Store
2053,1733,2023-10-15,803.64,59.65,743.99,Online
2054,889,2023-12-09,347.43,43.92,303.51,Online
2055,2755,2023-02-23,147.69,13.87,133.82,Online
2056,2681,2023-12-05,810.32,71.79,738.53,Online
2057,2084,2024-07-23,1107.24,104.89,1002.35,Online
2058,4,2023-05-27,1043.83,129.61,914.22,Online
2059,3296,2023-10-07,88.44,7.3,81.14,Online
2060,1026,2023-09-25,111.1,11.29,99.81,Online
2061,2839,2024-06-20,383.97,47.13,336.84,Online
2062,731,2024-05-14,135.98,16.38,119.6,In-Store
2063,1705,2024-01-03,966.26,132.71,833.55,Online
2064,3794,2023-04-02,159.6,14.28,145.32,Online
2065,3903,2024-01-04,182.87,14.33,168.54,Online
2066,2212,2024-08-19,413.18,28.29,384.89,In-Store
2067,785,2024-01-06,73.93,6.16,67.77,Online
2068,1480,2024-07-08,617.38,32.78,584.6,Online
2069,2880,2024-07-23,976.77,96.12,880.65,Online
2070,2867,2023-04-03,689.1,44.54,644.56,Online
2071,2453,2023-04-13,616.02,77.87,538.15,Online
2072,315,2024-04-13,669.17,59.12,610.05,Online
2073,305,2024-07-08,305.2,19.18,286.02,Online
2074,1041,2023-05-12,930.13,99.9,830.23,Online
2075,914,2024-10-21,896.8,67.04,829.76,Online
2076,3989,2023-04-30,140.88,9.44,131.44,Online
2077,3330,2024-02-06,1318.03,151.72,1166.31,Online
2078,3929,2024-03-04,16.42,1.42,15.0,Online
2079,1547,2024-12-08,198.02,26.34,171.68,Online
2080,2026,2024-10-18,363.16,18.18,344.98,Online
2081,2571,2024-09-21,293.39,42.47,250.92,Online
2082,3362,2023-02-17,360.96,28.92,332.04,In-Store
2083,1709,2023-01-25,855.09,55.4,799.69,Online
2084,142,2024-11-26,37.35,4.3,33.05,In-Store
2085,2290,2023-03-18,672.97,75.95,597.02,In-Store
2086,2956,2024-04-20,176.25,19.7,156.55,Online
2087,2366,2023-06-01,300.46,28.35,272.11,Online
2088,2091,2023-01-06,649.51,52.94,596.57,Online
2089,3438,2024-01-24,562.98,52.36,510.62,In-Store
2090,2228,2023-07-10,421.04,55.17,365.87,In-Store
2091,2625,2023-05-15,1102.33,126.07,976.26,In-Store
2092,724,2024-02-20,457.62,26.56,431.06,Online
2093,3692,2024-09-15,131.15,19.59,111.56,Online
2094,1269,2023-08-07,344.55,41.2,303.35,Online
2095,1500,2023-04-23,636.48,86.81,549.67,In-Store
2096,2283,2023-11-04,489.87,49.93,439.94,Online
2097,2941,2024-11-29,719.09,74.86,644.23,Online
2098,3660,2024-03-03,466.26,63.67,402.59,Online
2099,3711,2024-05-06,667.26,33.74,633.52,Online
2100,1670,2023-06-02,1046.04,63.33,982.71,In-Store
2101,3246,2024-12-02,180.68,22.13,158.55,Online
2102,3405,2023-02-18,706.7,102.26,604.44,In-Store
2103,713,2023-02-02,886.16,65.5,820.66,Online
2104,3854,2023-03-03,734.48,57.94,676.54,Online
2105,3377,2023-09-03,101.19,14.6,86.59,In-Store
2106,1438,2024-07-26,1098.88,102.99,995.89,In-Store
2107,2453,2024-09-25,220.28,17.53,202.75,Online
2108,1521,2024-10-14,198.2,25.24,172.96,Online
2109,270,2023-07-02,369.34,32.11,337.23,Online
2110,2891,2023-08-15,1122.24,91.63,1030.61,In-Store
2111,3534,2023-08-20,918.57,67.83,850.74,Online
2112,2386,2023-04-05,173.28,9.41,163.87,Online
2113,609,2024-03-28,1504.57,160.23,1344.34,Online
2114,125,2023-08-10,454.71,63.46,391.25,Online
2115,1878,2023-09-07,907.97,57.92,850.05,In-Store
2116,2313,2024-10-17,781.72,80.82,700.9,Online
2117,3256,2024-03-10,114.42,8.59,105.83,Online
2118,1134,2024-01-13,535.8,61.01,474.79,In-Store
2119,1803,2023-02-14,17.48,1.9,15.58,In-Store
2120,81,2024-08-29,541.32,41.46,499.86,Online
2121,3145,2024-09-02,422.82,36.08,386.74,Online
2122,2956,2023-09-27,338.05,19.41,318.64,Online
2123,996,2023-11-02,569.45,33.64,535.81,Online
2124,3337,2023-02-15,34.34,2.84,31.5,Online
2125,1136,2024-06-23,975.01,99.37,875.64,In-Store
2126,623,2023-02-21,162.62,16.56,146.06,Online
2127,2230,2023-04-05,408.84,46.43,362.41,In-Store
2128,1404,2023-02-18,436.9,39.21,397.69,Online
2129,1862,2023-01-27,1433.02,161.71,1271.31,Online
2130,2250,2024-11-12,471.75,52.4,419.35,Online
2131,381,2023-06-12,580.02,48.62,531.4,Online
2132,957,2023-10-09,475.35,57.3,418.05,In-Store
2133,2611,2023-08-29,863.89,110.91,752.98,Online
2134,200,2024-06-11,773.96,96.74,677.22,Online
2135,1276,2023-09-16,814.44,116.54,697.9,Online
2136,1999,2024-10-01,474.13,60.07,414.06,Online
2137,3041,2024-08-26,643.73,65.78,577.95,Online
2138,1151,2023-07-25,667.46,61.56,605.9,Online
2139,3988,2024-02-10,508.39,46.64,461.75,Online
2140,2538,2024-09-12,714.08,86.83,627.25,Online
2141,14,2023-02-12,1308.33,105.05,1203.28,Online
2142,3325,2024-11-27,684.97,52.04,632.93,Online
2143,3576,2023-02-28,921.62,74.31,847.31,Online
2144,871,2023-12-13,426.84,33.18,393.66,In-Store
2145,1884,2023-02-23,180.48,9.36,171.12,Online
2146,1092,2024-03-09,707.56,54.03,653.53,In-Store
2147,1277,2023-10-17,1195.9,75.11,1120.79,Online
2148,3842,2024-03-08,43.7,2.81,40.89,Online
2149,1057,2023-03-19,599.49,41.84,557.65,In-Store
2150,1682,2023-02-03,359.8,39.2,320.6,Online
2151,733,2024-01-28,502.35,35.59,466.76,In-Store
2152,2644,2024-12-07,125.01,13.18,111.83,Online
2153,1751,2023-08-27,586.1,57.36,528.74,Online
2154,2106,2024-03-06,1083.13,119.04,964.09,In-Store
2155,2870,2023-09-14,213.24,23.33,189.91,Online
2156,3947,2023-09-07,188.83,15.53,173.3,Online
2157,3934,2024-01-28,1229.21,69.86,1159.35,In-Store
2158,3435,2024-09-05,477.68,30.85,446.83,Online
2159,661,2023-01-27,420.63,40.06,380.57,Online
2160,1255,2023-10-20,440.07,44.43,395.64,Online
2161,1872,2024-05-27,837.72,81.41,756.31,Online
2162,1136,2023-06-17,670.37,36.32,634.05,Online
2163,2561,2024-09-20,540.22,27.71,512.51,In-Store
2164,2812,2023-12-17,355.08,22.15,332.93,Online
2165,1468,2023-04-06,402.97,20.53,382.44,Online
2166,3859,2024-08-13,1109.08,66.4,1042.68,Online
2167,3509,2024-07-05,69.9,7.67,62.23,Online
2168,757,2023-05-18,554.85,38.15,516.7,Online
2169,2387,2023-06-22,99.09,11.5,87.59,Online
2170,345,2024-05-14,1308.29,86.42,1221.87,Online
2171,3286,2023-05-17,954.34,119.5,834.84,Online
2172,3459,2023-03-23,369.58,42.27,327.31,In-Store
2173,1987,2023-05-30,716.85,104.18,612.67,Online
2174,3534,2023-07-02,556.11,60.62,495.49,In-Store
2175,1833,2024-08-21,91.45,5.35,86.1,Online
2176,3953,2024-09-02,616.1,35.62,580.48,Online
2177,1311,2024-04-06,555.57,35.25,520.32,Online
2178,2022,2023-07-09,206.99,13.26,193.73,Online
2179,1200,2024-12-27,376.96,41.79,335.17,In-Store
2180,1235,2024-10-23,456.68,50.3,406.38,In-Store
2181,1585,2023-07-09,359.82,35.77,324.05,In-Store
2182,3256,2023-03-24,202.4,20.4,182.0,Online
2183,3214,2024-09-24,388.34,43.08,345.26,Online
2184,2256,2024-03-20,772.19,108.0,664.19,Online
2185,478,2023-09-25,758.06,99.84,658.22,Online
2186,3617,2023-06-08,597.63,79.39,518.24,Online
2187,3740,2023-08-02,688.08,49.62,638.46,Online
2188,820,2023-04-24,336.6,18.68,317.92,Online
2189,3136,2024-05-09,133.09,8.86,124.23,Online
2190,2524,2023-12-05,468.37,64.67,403.7,In-Store
2191,804,2024-03-25,56.22,3.29,52.93,Online
2192,2386,2023-08-08,185.17,15.38,169.79,Online
2193,3054,2023-05-10,249.81,25.79,224.02,Online
2194,3354,2024-08-04,406.64,32.54,374.1,Online
2195,1354,2023-01-07,954.0,88.72,865.28,Online
2196,406,2023-03-04,391.15,29.04,362.11,Online
2197,827,2024-09-07,887.51,106.67,780.84,In-Store
2198,907,2023-09-08,534.12,68.37,465.75,In-Store
2199,3444,2024-06-27,554.97,46.77,508.2,In-Store
2200,2013,2024-01-14,398.31,22.5,375.81,Online
2201,692,2023-10-19,783.78,101.76,682.02,Online
2202,1328,2023-01-23,790.52,116.86,673.66,Online
2203,37,2023-10-14,285.94,23.68,262.26,In-Store
2204,1234,2023-11-16,437.75,64.47,373.28,Online
2205,2452,2024-10-12,1215.34,146.41,1068.93,In-Store
2206,593,2023-11-01,455.76,46.1,409.66,Online
2207,1367,2023-02-08,246.48,34.61,211.87,Online
2208,3765,2023-02-25,432.37,58.84,373.53,In-Store
2209,3417,2024-02-02,162.59,23.16,139.43,Online
2210,2670,2024-07-26,829.75,75.26,754.49,In-Store
2211,245,2024-09-01,889.73,107.5,782.23,Online
